거주동 코드,거주동 이름,대표_편도통근시간_분,대표_편도통근거리_km,대표_편도교통비_원,월_통근시간_분,월_통근시간_시간,월_통근교통비_원,월_통근시간_기회비용_원,주요_출근목적지_목록,주요목적지_누적출근비중,거주동_전체_출근량,선택목적지_출근량합,API_경로포함률,교통비_산출포함률,내부통근비중,대표_편도도보시간_분,도보시간_산출포함률,대표_편도환승횟수,환승횟수_산출포함률,월평균_출근일수_가정,시간가치_원_시간,거주동 이름_network,통근권_코드,통근권_행정동수,출근_유출량,동일통근권_내부출근량,동일통근권_내부출근비율,외부통근권_출근량,외부통근권_이동비율,주요_목적지통근권코드,주요_목적지통근권_출근량,주요_목적지통근권_비중,목적지_개수,목적지_HHI,목적지_엔트로피,목적지_정규화엔트로피,유효_목적지수,최대_목적지비중,주요_출근목적지,출근_유입량,출근_순유입량,출근_유입유출비,통근권_대표업무중심지_코드,통근권_대표업무중심지_이름,대표업무중심지_출근유입량,내부통근_출근량,내부통근_비중,루바인_모듈러리티,간선필터_분위수,간선필터_최소이동량
11110515,청운효자동,26.2809058818,6.0483975635687,1539.6683740534345,1103.7980470356,18.39663411726,64666.07171024424,189853.2640901232,"사직동, 종로1.2.3.4가동, 청운효자동, 명동, 소공동",0.800782899670248,564412.04,451971.51,1.0,0.9043547678480884,0.0956452321519115,9.016528665327408,0.9043547678480884,0.8330192548886375,0.9043547678480884,21.0,10320.0,청운효자동,2,92,564412.04,356964.29,0.6324533580112854,207447.75000000006,0.36754664198871456,2,356964.29,0.6324533580112854,364,0.031080319711616712,4.3876041062464965,0.7440206249874926,80.4474443700048,0.09870492840655914,사직동 | 종로1.2.3.4가동 | 청운효자동 | 명동 | 소공동,682327.04,117915.0,1.2089165213413944,11110615,종로1.2.3.4가동,13113292.16,43228.92,0.07659106634224173,0.30782946022911206,0.25,442.0
11650652,양재2동,22.0649224562,4.583778500072,1700.0529527937913,926.7267431604,15.44544571934,71402.22401733923,159396.9998235888,"양재2동, 양재1동, 역삼1동, 내곡동, 서초3동",0.8026049675999256,1185960.24,951857.58,1.0,0.7494033403610654,0.2505966596389346,9.059683728653834,0.7494033403610654,0.5915823192298865,0.7494033403610654,21.0,10320.0,양재2동,1,118,1185960.24,978217.79,0.8248318594559292,207742.44999999995,0.17516814054407082,1,978217.79,0.8248318594559292,413,0.06254769498254634,3.860668000522388,0.6409399170391957,47.497068840827744,0.20113012389015672,양재2동 | 양재1동 | 역삼1동 | 내곡동 | 서초3동,3218776.14,2032815.9000000001,2.7140674969002334,11680640,역삼1동,16119655.08,238532.33,0.20113012389015672,0.30782946022911206,0.25,442.0
11650660,내곡동,26.150094647,7.601263076109999,2787.1617054019307,1098.303975174,18.3050662529,117060.7916268811,188908.283729928,"내곡동, 양재2동, 역삼1동, 양재1동, 서초2동",0.8025707212906541,724622.31,581560.65,1.0,0.7747574049241467,0.2252425950758532,13.537651490966036,0.7747574049241467,0.7608602444878811,0.7747574049241467,21.0,10320.0,내곡동,1,118,724622.31,568820.24,0.7849885825348104,155802.07000000007,0.21501141746518962,1,568820.24,0.7849885825348105,370,0.052990381514579035,3.991625062716153,0.6750017813316931,54.142803362190456,0.18077311199540624,내곡동 | 양재2동 | 역삼1동 | 양재1동 | 서초2동,1285287.34,560665.03,1.7737341540036216,11680640,역삼1동,16119655.08,130992.23,0.18077311199540624,0.30782946022911206,0.25,442.0
11680510,신사동,22.0665553166,4.5519423853598,1596.8199071724134,926.7953232972,15.44658872162,67066.43610124136,159408.7956071184,"신사동, 압구정동, 논현1동, 역삼1동, 여의동",0.8013010726382472,673716.42,539849.69,1.0,0.7759460600968392,0.2240539399031608,8.818922093631096,0.7759460600968392,0.5000054256348695,0.7759460600968392,21.0,10320.0,신사동,1,118,673716.42,431231.64,0.640078862854493,242484.78000000003,0.35992113714550705,1,431231.64,0.640078862854493,404,0.04935433704984515,4.163997311946746,0.693835936461932,64.328149028908,0.17953466237322818,신사동 | 압구정동 | 논현1동 | 역삼1동 | 여의동,2676589.46,2002873.04,3.9728725329271324,11680640,역삼1동,16119655.08,120955.45,0.17953466237322818,0.30782946022911206,0.25,442.0
11680521,논현1동,22.197044712,3.6301701975136,1564.566963883537,932.275877904,15.5379312984,65711.81248310856,160351.450999488,"논현1동, 역삼1동, 논현2동, 신사동, 압구정동",0.803212826038904,1030664.58,827843.01,1.0,0.7896747838699514,0.2103252161300486,12.876640477235451,0.7896747838699514,0.2807090154253122,0.7896747838699514,21.0,10320.0,논현1동,1,118,1030664.58,797150.0700000001,0.7734330697577675,233514.5099999999,0.22656693024223254,1,797150.0700000001,0.7734330697577674,417,0.05388121423089926,3.9361148844790614,0.6524214539247021,51.219221651821506,0.16893591123505963,논현1동 | 역삼1동 | 논현2동 | 신사동 | 압구정동,4581561.94,3550897.3600000003,4.445250209335806,11680640,역삼1동,16119655.08,174116.26,0.16893591123505963,0.30782946022911206,0.25,442.0
11680531,논현2동,21.9980163275,4.3048117571341,1547.112676974657,923.916685755,15.39861142925,64978.73243293559,158913.66994986,"논현2동, 역삼1동, 청담동, 압구정동, 논현1동",0.8022434060615539,1027137.28,824014.11,1.0,0.8036729856482676,0.1963270143517324,10.721297900297706,0.8036729856482676,0.4246894924848662,0.8036729856482676,21.0,10320.0,논현2동,1,118,1027137.28,758773.03,0.7387260152800608,268364.25,0.2612739847199393,1,758773.03,0.7387260152800608,406,0.04729331934193602,4.050652290421273,0.6743946256216913,57.434909070353,0.15750205269542938,논현2동 | 역삼1동 | 청담동 | 압구정동 | 논현1동,5179665.8,4152528.5199999996,5.0428174508474655,11680640,역삼1동,16119655.08,161776.23,0.15750205269542938,0.30782946022911206,0.25,442.0
11680545,압구정동,26.742476462,5.70980338386,1674.3792546088262,1123.184011404,18.7197335234,70323.92869357069,193187.649961488,"압구정동, 신사동, 여의동, 역삼1동, 논현2동",0.802078214417077,1034948.07,830109.3,1.0,0.8077241033198881,0.1922758966801118,11.834062093332664,0.8077241033198881,0.3998091278893158,0.8077241033198881,21.0,10320.0,압구정동,1,118,1034948.07,618175.37,0.5973008578101895,416772.69999999995,0.4026991421898105,1,618175.37,0.5973008578101895,416,0.037497236931613866,4.421725061135632,0.7332044154703694,83.23975524231275,0.15422030788462654,압구정동 | 신사동 | 여의동 | 역삼1동 | 논현2동,3664678.7,2629730.6300000004,3.5409300294651502,11680640,역삼1동,16119655.08,159610.01,0.15422030788462654,0.30782946022911206,0.25,442.0
11680565,청담동,22.7832011898,4.9564745517376,1687.913534911489,956.8944499716,15.94824083286,70892.36846628254,164585.8453951152,"청담동, 삼성1동, 논현2동, 역삼1동, 압구정동",0.8005720668890255,1123865.08,899734.99,1.0,0.7971554824159945,0.2028445175840054,8.279920973761342,0.7971554824159945,0.5977996714292214,0.7971554824159945,21.0,10320.0,청담동,1,118,1123865.08,759403.07,0.6757066159578513,364462.0100000001,0.32429338404214864,1,759403.07,0.6757066159578513,414,0.044180855812842014,4.19604016888368,0.6963381175602166,66.42278657240004,0.16239165469933453,청담동 | 삼성1동 | 논현2동 | 역삼1동 | 압구정동,3527353.64,2403488.56,3.1385917249070503,11680640,역삼1동,16119655.08,182506.31,0.16239165469933453,0.30782946022911206,0.25,442.0
11680580,삼성1동,18.9667971342,3.7410065297892,1615.7673097462073,796.6054796364,13.27675799394,67862.2270093407,137016.1424974608,"삼성1동, 대치2동, 역삼1동, 삼성2동, 청담동",0.8002838879440565,821486.1,657422.09,1.0,0.6419496186993048,0.3580503813006953,8.88807948511598,0.6419496186993048,0.5211766773847456,0.6419496186993048,21.0,10320.0,삼성1동,1,118,821486.1,633179.8,0.7707736016470639,188306.29999999993,0.22922639835293615,1,633179.8,0.7707736016470638,413,0.09560289364376381,3.759184583820677,0.6240918553377369,42.91341941174372,0.28654195122717235,삼성1동 | 대치2동 | 역삼1동 | 삼성2동 | 청담동,6904409.36,6082923.260000001,8.404779289631316,11680640,역삼1동,16119655.08,235390.23,0.28654195122717235,0.30782946022911206,0.25,442.0
11680590,삼성2동,19.3767538088,4.5457897627958,1631.9763120532882,813.8236599696,13.56372766616,68543.00510623811,139977.6695147712,"삼성2동, 역삼1동, 삼성1동, 청담동, 논현2동",0.8005850117558827,1404016.23,1124034.35,1.0,0.8561645380321339,0.143835461967866,6.7101554287684,0.8561645380321339,0.7237856171898921,0.8561645380321339,21.0,10320.0,삼성2동,1,118,1404016.23,1015039.39,0.7229541712633906,388976.83999999997,0.2770458287366094,1,1015039.39,0.7229541712633906,410,0.03829665950588916,4.170088946465945,0.6931482731869044,64.72120857416495,0.11515251501045683,삼성2동 | 역삼1동 | 삼성1동 | 청담동 | 논현2동,3378520.66,1974504.4300000002,2.4063259297223367,11680640,역삼1동,16119655.08,161676.0,0.11515251501045683,0.30782946022911206,0.25,442.0
11680600,대치1동,29.6593922722,7.6670538762942,1622.0410546927096,1245.6944754324,20.76157459054,68125.72429709381,214259.4497743728,"대치1동, 역삼1동, 여의동, 서초3동, 종로1.2.3.4가동",0.8015887466752715,983572.79,788420.88,1.0,0.909756169826451,0.0902438301735489,10.071352593299808,0.909756169826451,0.6065409482191255,0.909756169826451,21.0,10320.0,대치1동,1,118,983572.79,595299.11,0.6052415398762708,388273.68000000005,0.39475846012372917,1,595299.11,0.6052415398762708,408,0.020146986985545484,4.705604583678538,0.7827974447242828,110.56511060587324,0.07233843872399112,대치1동 | 역삼1동 | 여의동 | 서초3동 | 종로1.2.3.4가동,1026697.23,43124.439999999944,1.0438446858620396,11680640,역삼1동,16119655.08,71150.12,0.07233843872399112,0.30782946022911206,0.25,442.0
11680610,대치2동,28.2748852229,5.9407670669385,1641.7378371055486,1187.5451793618,19.79241965603,68952.98915843305,204257.7708502296,"대치2동, 삼성1동, 역삼1동, 대치4동, 여의동",0.8016234770158063,1727183.06,1384550.49,1.0,0.8523435934792093,0.1476564065207907,10.717873353372358,0.8523435934792093,0.381806970376899,0.8523435934792093,21.0,10320.0,대치2동,1,118,1727183.06,1192772.99,0.6905886339575378,534410.0700000001,0.3094113660424623,1,1192772.99,0.6905886339575378,412,0.029924073771444838,4.453667350091979,0.7396861117592451,85.94154450565514,0.11836484199885564,대치2동 | 삼성1동 | 역삼1동 | 대치4동 | 여의동,4258662.28,2531479.22,2.4656693193829726,11680640,역삼1동,16119655.08,204437.75,0.11836484199885564,0.30782946022911206,0.25,442.0
11680630,대치4동,22.4980519238,4.1690863396962,1571.3015949098258,944.9181807996,15.74863634666,65994.66698621269,162525.9270975312,"대치4동, 역삼1동, 역삼2동, 대치2동, 삼성1동",0.801814260394666,916990.75,735256.26,1.0,0.8368122156484598,0.1631877843515402,9.211490661823523,0.8368122156484598,0.3700890235586909,0.8368122156484598,21.0,10320.0,대치4동,1,118,916990.75,711800.19,0.7762348638740357,205190.56000000006,0.22376513612596424,1,711800.19,0.7762348638740357,405,0.04197929280296545,4.097669726089265,0.6825027986517509,60.199841901431874,0.13084629261527447,대치4동 | 역삼1동 | 역삼2동 | 대치2동 | 삼성1동,3759543.02,2842552.27,4.099870167719795,11680640,역삼1동,16119655.08,119984.84,0.13084629261527447,0.30782946022911206,0.25,442.0
11680640,역삼1동,19.6961468284,2.9371689355278,1609.3867701300253,827.2381667928,13.78730277988,67594.24434546106,142284.96468836162,"역삼1동, 역삼2동, 서초2동, 서초3동, 논현2동",0.8055244764023106,2308603.58,1859636.69,1.0,0.635698175002129,0.364301824997871,11.461766275994885,0.635698175002129,0.1061330113020934,0.635698175002129,21.0,10320.0,역삼1동,1,118,2308603.58,1924060.1500000001,0.8334302894912777,384543.42999999993,0.1665697105087223,1,1924060.1500000001,0.8334302894912777,425,0.10096250729186385,3.5975469605054875,0.5944305941455332,36.508567552334604,0.2934540368338162,역삼1동 | 역삼2동 | 서초2동 | 서초3동 | 논현2동,16119655.08,13811051.5,6.982426614793693,11680640,역삼1동,16119655.08,677469.04,0.2934540368338162,0.30782946022911206,0.25,442.0
11680650,역삼2동,21.6042632584,4.6750442654884,1523.8007150515923,907.3790568528,15.12298428088,63999.63003216689,156069.19777868158,"역삼1동, 역삼2동, 대치4동, 여의동, 도곡1동",0.802287953568494,1787296.76,1433926.66,1.0,0.8562906627316631,0.143709337268337,7.212672080295726,0.8562906627316631,0.4070003169250964,0.8562906627316631,21.0,10320.0,역삼2동,1,118,1787296.76,1303613.28,0.7293770733406354,483683.48,0.2706229266593646,1,1303613.28,0.7293770733406354,418,0.04527235122336244,4.14573074589755,0.6868931322622448,63.16376170119427,0.14349586243305226,역삼1동 | 역삼2동 | 대치4동 | 여의동 | 도곡1동,4361041.16,2573744.4000000004,2.440020738357966,11680640,역삼1동,16119655.08,206068.65,0.11529627010569861,0.30782946022911206,0.25,442.0
11680655,도곡1동,25.8483273666,5.4273573053274,1542.104476882084,1085.6297493972,18.09382915662,64768.388029047535,186728.3168963184,"역삼1동, 도곡1동, 양재1동, 역삼2동, 여의동",0.801301014191144,1106204.69,886402.94,1.0,0.8973348057712895,0.1026651942287104,11.434169878047076,0.8973348057712895,0.3633359112637983,0.8973348057712895,21.0,10320.0,도곡1동,1,118,1106204.69,785467.79,0.7100564634199843,320736.8999999999,0.2899435365800157,1,785467.79,0.7100564634199843,407,0.029530254125045983,4.318113323454688,0.7186299840234801,75.04690540521273,0.09214911211414228,역삼1동 | 도곡1동 | 양재1동 | 역삼2동 | 여의동,2820917.87,1714713.1800000002,2.5500867023082323,11680640,역삼1동,16119655.08,91002.73,0.08226572425759648,0.30782946022911206,0.25,442.0
11680656,도곡2동,28.2493603206,6.858837350012,1542.566495827357,1186.4731334652,19.77455222442,64787.79282474899,204073.37895601444,"도곡2동, 역삼1동, 여의동, 도곡1동, 대치1동",0.8001083311048028,1123647.73,899039.91,1.0,0.917162075708074,0.082837924291926,11.647957561611303,0.917162075708074,0.5764233967549857,0.917162075708074,21.0,10320.0,도곡2동,1,118,1123647.73,733991.35,0.6532219399401982,389656.38,0.34677806005980183,1,733991.35,0.6532219399401982,397,0.021487783695412634,4.562030538672153,0.7623795315795463,95.777762965236,0.06627931335739895,도곡2동 | 역삼1동 | 여의동 | 도곡1동 | 대치1동,1340127.73,216480.0,1.1926582453025558,11680640,역삼1동,16119655.08,74474.6,0.06627931335739895,0.30782946022911206,0.25,442.0
11680660,개포1동,29.2448924264,7.5870163328980995,1521.8079794840942,1228.2854819088,20.47142469848,63915.93513833196,211265.1028883136,"개포1동, 역삼1동, 여의동, 도곡1동, 삼성1동",0.8001525250657985,1100186.38,880316.91,1.0,0.915909828427583,0.084090171572417,6.579305339704615,0.915909828427583,0.8063346715436532,0.915909828427583,21.0,10320.0,개포1동,1,118,1100186.38,765083.1900000001,0.695412344588378,335103.1899999998,0.304587655411622,1,765083.1900000001,0.6954123445883779,394,0.020565159315676304,4.551330815759627,0.7615568236929866,94.75843045280511,0.06728496311688571,개포1동 | 역삼1동 | 여의동 | 도곡1동 | 삼성1동,331879.32,-768307.0599999998,0.30165736100096063,11680640,역삼1동,16119655.08,74026.0,0.06728496311688571,0.30782946022911206,0.25,442.0
11680670,개포2동,31.1919731398,7.6716698948112,1567.5787660413032,1310.0628718716,21.83438119786,65838.30817373474,225330.8139619152,"개포2동, 역삼1동, 여의동, 서초3동, 대치2동",0.802247854257786,1900965.77,1525045.71,1.0,0.9200179776906492,0.0799820223093509,8.683986817475168,0.9200179776906492,0.5746168180906984,0.9200179776906492,21.0,10320.0,개포2동,1,118,1900965.77,1264260.43,0.6650621752121291,636705.3400000001,0.3349378247878709,1,1264260.43,0.6650621752121291,400,0.018876431519693728,4.635248549417652,0.7736419890283818,103.05352870688075,0.0641654057768752,개포2동 | 역삼1동 | 여의동 | 서초3동 | 대치2동,507818.87,-1393146.9,0.26713730358227333,11680640,역삼1동,16119655.08,121976.24,0.0641654057768752,0.30782946022911206,0.25,442.0
11680675,개포3동,26.7975087286,7.2589135406094,1523.9603672201238,1125.4953666012,18.75825611002,64006.3354232452,193585.2030554064,"역삼1동, 개포3동, 서초3동, 여의동, 대치2동",0.8005610310910406,814746.29,652254.13,1.0,0.944286991329591,0.0557130086704088,7.178366207147842,0.944286991329591,0.8636096484349679,0.944286991329591,21.0,10320.0,개포3동,1,118,814746.29,567102.1,0.6960474775527974,247644.19000000006,0.3039525224472026,1,567102.1,0.6960474775527974,377,0.017658203276884468,4.595869843668999,0.7747268864397855,99.0742772101385,0.0575215506657907,역삼1동 | 개포3동 | 서초3동 | 여의동 | 대치2동,516786.0,-297960.29000000004,0.6342907066198484,11680640,역삼1동,16119655.08,36339.04,0.044601663666366614,0.30782946022911206,0.25,442.0
11680690,개포4동,26.7480001042,5.668442265446,1460.4489127308225,1123.4160043764,18.72360007294,61338.854334694544,193227.5527527408,"양재2동, 역삼1동, 개포4동, 양재1동, 서초3동",0.8027869145821891,1060399.92,851275.18,1.0,0.9146051809004934,0.0853948190995066,9.268537836589507,0.9146051809004934,0.6386288592555065,0.9146051809004934,21.0,10320.0,개포4동,1,118,1060399.92,806789.27,0.7608349027412225,253610.6499999999,0.23916509725877755,1,806789.27,0.7608349027412225,367,0.03032151751622997,4.260777055273435,0.7215099031868947,70.8650281089314,0.09406301162301108,양재2동 | 역삼1동 | 개포4동 | 양재1동 | 서초3동,586487.04,-473912.8799999999,0.553080992310901,11680640,역삼1동,16119655.08,72694.49,0.06855384334619717,0.30782946022911206,0.25,442.0
11680700,세곡동,32.006574845,9.1320429039095,1634.8816048216963,1344.27614349,22.404602391500003,68665.02740251124,231215.49668028,"세곡동, 역삼1동, 문정2동, 수서동, 내곡동",0.8009718856626661,2097804.38,1680282.33,1.0,0.886725351685392,0.1132746483146079,7.374449362164359,0.886725351685392,0.9741515100561584,0.886725351685392,21.0,10320.0,세곡동,1,118,2097804.38,1617002.43,0.7708070616193489,480801.94999999995,0.2291929383806511,1,1617002.43,0.7708070616193489,413,0.024316725699560095,4.456419862357162,0.7398453781792522,86.17842552038772,0.09072980865832686,세곡동 | 역삼1동 | 문정2동 | 수서동 | 내곡동,827596.2,-1270208.18,0.3945058976376053,11680640,역삼1동,16119655.08,190333.39,0.09072980865832686,0.30782946022911206,0.25,442.0
11680720,일원본동,28.151452719,8.170122364135,1662.9387964422035,1182.361014198,19.7060169033,69843.42945057256,203366.094442056,"일원본동, 역삼1동, 수서동, 여의동, 삼성1동",0.8025537369929573,1021332.27,819674.03,1.0,0.8847892984971112,0.1152107015028889,8.857667553035935,0.8847892984971112,0.615861562513333,0.8847892984971112,21.0,10320.0,일원본동,1,118,1021332.27,724931.2,0.7097897729208145,296401.07000000007,0.29021022707918553,1,724931.2,0.7097897729208145,403,0.02207402520333122,4.550134920239499,0.758490254606553,94.64517700347616,0.0924627790327236,일원본동 | 역삼1동 | 수서동 | 여의동 | 삼성1동,771079.59,-250252.68000000005,0.7549742749242614,11680640,역삼1동,16119655.08,94435.22,0.0924627790327236,0.30782946022911206,0.25,442.0
11680730,일원1동,23.0065274344,5.9604099549314,1481.703402507092,966.2741522448,16.10456920408,62231.542905297865,166199.15418610562,"일원1동, 일원본동, 역삼1동, 수서동, 개포3동",0.8019826962394977,660192.91,529463.29,1.0,0.9305426633072142,0.0694573366927856,5.015228308823585,0.9305426633072142,0.7701819172911428,0.9305426633072142,21.0,10320.0,일원1동,1,118,660192.91,501038.24,0.7589270233150489,159154.67000000004,0.24107297668495112,1,501038.24,0.7589270233150489,362,0.02119783730283402,4.47386889249466,0.759358293142458,87.6953514195235,0.055703582154494814,일원1동 | 일원본동 | 역삼1동 | 수서동 | 개포3동,269327.97000000003,-390864.94,0.40795344197198363,11680640,역삼1동,16119655.08,36775.11,0.055703582154494814,0.30782946022911206,0.25,442.0
11680750,수서동,29.4973047749,7.2656895482303,1786.3923377152262,1238.8868005458,20.64811334243,75028.4781840395,213088.5296938776,"수서동, 일원본동, 역삼1동, 세곡동, 문정2동",0.8020550394383312,675848.83,542067.96,1.0,0.8375627292194138,0.1624372707805862,13.020277348546236,0.8375627292194138,0.5636137143689217,0.8375627292194138,21.0,10320.0,수서동,1,118,675848.83,542213.87,0.8022709309121687,133634.95999999996,0.19772906908783133,1,542213.87,0.8022709309121687,391,0.03183023921669339,4.296521443664719,0.7198411717251655,73.44387019554009,0.130283631622178,수서동 | 일원본동 | 역삼1동 | 세곡동 | 문정2동,1386166.23,710317.4,2.051000413805555,11680640,역삼1동,16119655.08,88052.04,0.130283631622178,0.30782946022911206,0.25,442.0
11710510,풍납1동,26.938448222,7.1497281631868,1601.4851684518767,1131.4148253239998,18.8569137554,67262.37707497882,194603.349955728,"풍납2동, 풍납1동, 천호2동, 역삼1동, 잠실6동",0.8010289164460724,581108.41,465484.64,1.0,0.9448065783652926,0.0551934216347074,9.013254910160825,0.9448065783652926,0.4205687146797435,0.9448065783652926,21.0,10320.0,풍납1동,1,118,581108.41,430205.52,0.7403188675242198,150902.89,0.25968113247578023,1,430205.52,0.7403188675242198,352,0.017395748572790016,4.660042579281276,0.7947366469218533,105.64058016087476,0.06196318858988807,풍납2동 | 풍납1동 | 천호2동 | 역삼1동 | 잠실6동,193210.73,-387897.68000000005,0.3324865492826029,11680640,역삼1동,16119655.08,25691.69,0.0442115267270009,0.30782946022911206,0.25,442.0
11710520,풍납2동,27.8307102012,5.8736327648731,1589.8050189599242,1168.8898284504,19.48149714084,66771.81079631681,201049.0504934688,"풍납2동, 잠실6동, 역삼1동, 성내1동, 문정2동",0.8020481852489446,1195827.38,959111.18,1.0,0.7150397934053901,0.2849602065946098,10.37152696735278,0.7150397934053901,0.5422719138786936,0.7150397934053901,21.0,10320.0,풍납2동,1,118,1195827.3800000001,882163.5800000001,0.7377014398181784,313663.80000000005,0.26229856018182157,1,882163.5800000001,0.7377014398181784,413,0.06084330840188738,4.222834206758568,0.7010659828257406,68.2265787559665,0.2285518165673711,풍납2동 | 잠실6동 | 역삼1동 | 성내1동 | 문정2동,1686986.75,491159.3699999999,1.4107276503403023,11680640,역삼1동,16119655.08,273308.52,0.2285518165673711,0.30782946022911206,0.25,442.0
11710531,거여1동,31.553670115,7.833850580321,1599.5215828390058,1325.25414483,22.0875690805,67179.90647923824,227943.71291076,"문정2동, 거여1동, 오금동, 거여2동, 역삼1동",0.8012831121019649,630136.68,504917.88,1.0,0.9297764222570212,0.0702235777429787,10.695761406857777,0.9297764222570212,0.4954632695948208,0.9297764222570212,21.0,10320.0,거여1동,1,118,630136.68,492549.0,0.7816542277780115,137587.68000000005,0.21834577222198848,1,492549.0,0.7816542277780116,357,0.017996709114559424,4.597853756352384,0.7822491393038193,99.27102702798999,0.0565717266292132,문정2동 | 거여1동 | 오금동 | 거여2동 | 역삼1동,359728.87,-270407.81000000006,0.5708743537989249,11680640,역삼1동,16119655.08,35457.14,0.05626896691682826,0.30782946022911206,0.25,442.0
11710532,거여2동,30.072409208,8.6022345173092,1588.6892155400783,1263.041186736,21.0506864456,66724.9470526833,217243.084118592,"거여2동, 문정2동, 거여1동, 역삼1동, 오금동",0.8001888395224375,941953.24,753740.47,1.0,0.9204007581017908,0.0795992418982093,8.520093418002974,0.9204007581017908,0.647092019427407,0.9204007581017908,21.0,10320.0,거여2동,1,118,941953.24,712156.37,0.75604216829277,229796.87,0.24395783170722996,1,712156.37,0.75604216829277,360,0.017745365827734616,4.626867716323513,0.7860662488467086,102.19346334925856,0.06369442500139391,거여2동 | 문정2동 | 거여1동 | 역삼1동 | 오금동,371175.27,-570777.97,0.39404850924447166,11680640,역삼1동,16119655.08,59997.17,0.06369442500139391,0.30782946022911206,0.25,442.0
11710540,마천1동,29.3653800552,8.6335973608435,1646.751276465824,1233.3459623184,20.55576603864,69163.55361156461,212135.5055187648,"문정2동, 마천2동, 오금동, 거여1동, 마천1동",0.8026605156722857,571059.97,458367.29,1.0,0.9554114125377492,0.044588587462251,5.295272150824242,0.9554114125377492,0.7664744423187749,0.9554114125377492,21.0,10320.0,마천1동,1,118,571059.97,441361.34,0.7728808937527175,129698.62999999995,0.2271191062472825,1,441361.34,0.7728808937527175,323,0.017502832561652113,4.577855964625764,0.7923384289195735,97.3055438676398,0.046233007717210506,문정2동 | 마천2동 | 오금동 | 거여1동 | 마천1동,125023.14,-446036.82999999996,0.2189317174516715,11680640,역삼1동,16119655.08,20437.95,0.03578949860554926,0.30782946022911206,0.25,442.0
11710550,마천2동,25.9524647936,6.7257826085829,1559.808315000194,1090.0035213312,18.16672535552,65511.94923000815,187480.6056689664,"마천2동, 오금동, 문정2동, 거여2동, 거여1동",0.8002861598111498,675587.53,540663.35,1.0,0.8935821893605328,0.1064178106394672,5.450087661774992,0.8935821893605328,0.743843828667219,0.8935821893605328,21.0,10320.0,마천2동,1,118,675587.53,549681.79,0.8136351924672145,125905.73999999999,0.18636480753278556,1,549681.79,0.8136351924672145,319,0.023167627962274936,4.420776425177452,0.7668048372311579,83.16082845965079,0.08516470101216936,마천2동 | 오금동 | 문정2동 | 거여2동 | 거여1동,272801.78,-402785.75,0.4037993122815633,11680640,역삼1동,16119655.08,57536.21,0.08516470101216936,0.30782946022911206,0.25,442.0
11710561,방이1동,33.9452364354,8.7815609559796,1611.6055461892386,1425.6999302867998,23.76166550478,67687.43293994802,245220.3880093296,"방이1동, 잠실6동, 방이2동, 역삼1동, 문정2동",0.8025508375232949,752620.26,604016.02,1.0,0.935005217245728,0.0649947827542719,12.963045254163497,0.935005217245728,0.6746026792320438,0.935005217245728,21.0,10320.0,방이1동,1,118,752620.26,533420.76,0.708751528958309,219199.5,0.29124847104169105,1,533420.76,0.708751528958309,344,0.017434653782962495,4.617417434450951,0.7905668084638933,101.23225531212543,0.052161617334085586,방이1동 | 잠실6동 | 방이2동 | 역삼1동 | 문정2동,533945.61,-218674.65000000002,0.7094488925929259,11680640,역삼1동,16119655.08,39257.89,0.052161617334085586,0.30782946022911206,0.25,442.0
11710562,방이2동,27.0877569738,6.1570699685959,1572.6094687377526,1137.6857928996,18.961429881660003,66049.59768698561,195681.95637873124,"잠실6동, 방이2동, 역삼1동, 삼성1동, 문정2동",0.8032911149517896,1669577.66,1341156.9,1.0,0.9156812748754452,0.0843187251245547,8.829886603885944,0.9156812748754452,0.5318812509535933,0.9156812748754452,21.0,10320.0,방이2동,1,118,1669577.66,1335884.37,0.8001331127058805,333693.2899999998,0.19986688729411953,1,1335884.37,0.8001331127058804,394,0.024921082922205677,4.427931119385601,0.740908823224667,83.75795232951123,0.08037783639246827,잠실6동 | 방이2동 | 역삼1동 | 삼성1동 | 문정2동,1382695.07,-286882.58999999985,0.8281705626080311,11680640,역삼1동,16119655.08,113084.64,0.0677324827166171,0.30782946022911206,0.25,442.0
11710566,오륜동,29.6302174476,9.0911233328294,1710.989179495417,1244.4691327992,20.74115221332,71861.5455388075,214048.6908414624,"오륜동, 잠실6동, 여의동, 풍납2동, 종로1.2.3.4가동",0.8023648219999103,680956.96,546375.91,1.0,0.9359868922478664,0.0640131077521335,12.94679336680852,0.9359868922478664,0.4418080873678941,0.9359868922478664,21.0,10320.0,오륜동,1,118,680956.96,456797.15,0.6708164786214976,224159.80999999994,0.3291835213785023,1,456797.15,0.6708164786214976,359,0.01677423775464154,4.6753309457047845,0.7946752934792194,107.26806112251113,0.05136186580720168,오륜동 | 잠실6동 | 여의동 | 풍납2동 | 종로1.2.3.4가동,657128.83,-23828.130000000005,0.9650078765624188,11680640,역삼1동,16119655.08,34975.22,0.05136186580720168,0.30782946022911206,0.25,442.0
